,id,host_id,minimum_nights,last_review,reviews_per_month
45779,34947418,951909,7,2019-06-01,0.77
45780,34948460,259013161,1,,
45781,34948476,194673800,1,2019-07-02,5.45
45782,34948758,103628289,3,2019-06-23,1.0
45783,34948812,30590073,2,,
45784,34948941,171495922,1,,
45785,34949052,171495922,1,2019-05-27,0.68
45786,34949054,263351102,14,2019-07-05,1.0
45787,34949120,259013161,1,2019-06-15,1.91
45788,34949208,171495922,1,,
45789,34949542,263352389,7,2019-06-26,1.0
45790,34949698,15820708,3,2019-07-02,1.0
45791,34949851,30485701,2,2019-06-30,4.57
45792,34951077,263365570,3,2019-06-16,2.0
45793,34952279,256877591,25,,
45794,34953317,263301624,3,2019-07-02,4.5
45795,34953750,71630660,3,,
45796,34954639,263383528,1,2019-07-02,2.0
45797,34954790,149564593,2,2019-06-09,1.0
45798,34956249,48965038,3,2019-06-23,2.0
45799,34956747,49292376,2,2019-06-09,1.0
45800,34958857,48817598,2,2019-06-29,2.0
45801,34959292,263408737,2,2019-05-27,0.7
45802,34959441,184407284,1,2019-06-15,1.0
45803,34959442,1692055,1,2019-06-10,1.0
45804,34960314,262281120,30,,
45805,34960545,3954840,2,2019-07-01,1.0
45806,34962230,183571032,1,2019-06-17,2.0
45807,34962946,4385683,2,2019-07-07,7.0
45808,34962979,48950686,2,2019-06-30,3.0
45809,34964114,54618020,2,2019-05-27,0.7
45810,34964342,8616787,2,2019-06-18,1.0
45811,34964711,132202485,3,2019-06-05,1.62
45812,34966406,30613046,3,,
45813,34966969,32162806,2,2019-06-16,2.81
45814,34967524,259422076,20,,
45815,34967678,8014888,4,2019-06-27,4.62
45816,34967770,1849974,7,2019-05-24,0.65
45817,34968153,256485515,1,2019-06-23,1.0
45818,34968639,263427276,4,,
45819,34969461,1849974,7,,
45820,34970126,70773274,6,,
45821,34970373,199147185,1,,
45822,34970848,35098529,30,,
45823,34971155,374557,4,,
45824,34971332,1241548,3,,
45825,34971337,113723310,30,,
45826,34971449,35098529,30,,
45827,34972072,263488433,1,2019-06-30,8.48
45828,34972213,242344309,1,2019-07-01,6.0
45829,34972355,263490281,1,2019-06-12,2.43
45830,34972591,113723310,30,,
45831,34972828,13077418,2,2019-07-01,4.0
45832,34972982,35098529,30,,
45833,34973988,12642973,2,2019-06-23,1.36
45834,34974103,113723310,30,,
45835,34974184,263502980,3,2019-06-14,2.25
45836,34974475,263504959,1,2019-07-05,6.32
45837,34974525,113723310,30,,
45838,34974562,263505830,28,,
45839,34974705,4361579,1,2019-07-07,3.13
45840,34974799,49225732,1,2019-06-17,4.0
45841,34975056,263506027,1,,
45842,34975296,263509965,1,2019-07-07,6.43
45843,34975527,261028352,2,,
45844,34975845,263448448,1,2019-07-02,7.3
45845,34975935,3472623,2,2019-06-23,5.45
45846,34976037,116305897,30,,
45847,34976038,2896601,2,2019-06-28,2.0
45848,34976056,263506630,2,2019-07-05,4.55
45849,34976241,254119216,2,2019-06-23,2.0
45850,34976735,115167208,3,,
45851,34976973,245457246,2,2019-06-23,1.3
45852,34977297,119273,31,,
45853,34977363,49646933,3,2019-07-01,1.0
45854,34977766,263527800,1,,
45855,34978082,164701861,3,2019-06-30,3.0
45856,34978133,263533090,20,2019-05-24,1.3
45857,34978307,84642468,14,,
45858,34978674,165883882,2,2019-06-19,2.0
45859,34978738,199578818,3,2019-06-30,3.43
45860,34979429,187981396,1,2019-07-01,1.0
45861,34980223,76192815,33,,
45862,34980397,82182158,7,2019-05-23,0.64
45863,34980912,10787323,3,2019-06-08,2.14
45864,34981344,263563066,3,,
45865,34981452,10415735,1,2019-06-24,2.0
45866,34981466,263564835,30,,
45867,34981637,263564234,60,,
45868,34981661,263566379,1,2019-07-06,6.0
45869,34983299,238800808,2,2019-07-01,1.0
45870,34986604,150285098,1,,
45871,34993569,116305897,30,,
45872,34993824,116305897,30,,
45873,34994129,116305897,30,,
45874,34995166,263439936,14,,
45875,34995443,91268177,3,2019-06-13,1.5
45876,34995534,18260299,4,,
45877,34995803,91268177,3,2019-06-19,2.05
45878,34996046,262312329,10,,
45879,34996136,91268177,3,2019-06-14,2.2
45880,34996955,263635162,4,2019-06-03,2.25
45881,34997003,18260299,4,,
45882,34997245,9525999,3,2019-06-15,1.0
45883,34997345,263545490,3,2019-06-30,3.0
45884,34997360,99410435,2,2019-06-14,1.0
45885,34997420,116272237,11,,
45886,34997446,16625273,2,,
45887,34997666,88113848,1,2019-06-09,2.55
45888,34997773,16625273,2,2019-07-02,1.0
45889,34997828,221200420,30,,
45890,34997863,113723310,30,,
45891,34997894,263670476,30,,
45892,34997929,16625273,2,2019-06-25,2.0
45893,34997985,88113848,2,2019-07-06,5.45
45894,34998610,99410435,2,,
45895,34998614,221200420,30,,
45896,34998736,263676349,3,2019-07-03,1.0
45897,34998820,221200420,30,,
45898,34998955,113723310,30,,
45899,34999128,255222056,5,2019-07-01,7.83
45900,34999260,221200420,30,,
45901,34999415,67249971,1,,
45902,34999606,221200420,30,,
45903,34999688,99410435,2,2019-06-16,1.0
45904,34999766,221200420,30,,
45905,34999950,220400948,30,,
45906,35000008,221200420,30,,
45907,35000157,263684024,4,2019-07-01,4.69
45908,35000294,221200420,30,,
45909,35000403,2133558,4,2019-07-01,3.08
45910,35000464,113723310,30,,
45911,35000509,221200420,30,,
45912,35000596,259645972,6,2019-06-21,1.0
45913,35000600,221200420,30,,
45914,35000795,102866746,2,2019-06-23,1.0
45915,35000978,263690856,1,,
45916,35000981,219908197,2,2019-06-13,1.0
45917,35001013,221200420,30,,
45918,35001278,223087887,1,,
45919,35001433,221200420,30,,
45920,35001663,77477955,14,,
45921,35001709,221200420,30,,
45922,35002204,4361579,1,2019-06-19,2.0
45923,35002311,36564046,3,2019-06-29,2.0
45924,35002617,15285681,5,2019-06-09,1.0
45925,35003048,109671307,1,,
45926,35003080,17621913,70,,
45927,35003154,3371859,2,2019-06-30,3.53
45928,35003827,263712096,1,2019-06-26,2.0
45929,35004123,262114182,2,,
45930,35004646,197368927,2,2019-07-05,1.43
45931,35004930,236530772,7,2019-06-07,0.91
45932,35005134,219517861,29,,
45933,35005171,219517861,29,,
45934,35005183,219517861,29,,
45935,35005197,219517861,29,,
45936,35005222,159336075,4,2019-06-23,2.37
45937,35005234,219517861,29,,
45938,35005258,219517861,29,,
45939,35005343,219517861,29,,
45940,35005367,263721494,1,2019-07-05,2.0
45941,35005368,263712096,1,,
45942,35005373,113723310,30,,
45943,35005473,4361579,1,2019-07-01,6.59
45944,35005489,229604812,3,,
45945,35005499,263712096,1,,
45946,35005526,219517861,29,,
45947,35005563,219517861,29,,
45948,35005592,219517861,29,,
45949,35005637,219517861,29,,
45950,35005670,219517861,29,,
45951,35005701,219517861,29,,
45952,35005774,48605276,4,,
45953,35005793,219517861,29,,
45954,35005797,198836713,3,2019-06-22,3.85
45955,35005829,219517861,29,,
45956,35005862,219517861,29,,
45957,35005877,219517861,29,,
45958,35005936,219517861,29,,
45959,35005963,219517861,29,,
45960,35006072,90206857,2,2019-07-04,5.0
45961,35006121,155313109,1,2019-07-01,9.78
45962,35006426,263732662,2,2019-07-01,2.73
45963,35007081,3005203,2,2019-06-16,1.0
45964,35007111,48771484,1,2019-06-16,1.0
45965,35007140,3005203,2,2019-06-08,1.0
45966,35007203,3005203,2,,
45967,35007240,254624988,31,2019-06-14,2.31
45968,35007394,259669775,2,2019-07-07,6.0
45969,35008478,263744711,3,2019-06-25,1.0
45970,35008548,206451695,2,,
45971,35008790,263744321,3,2019-07-01,1.0
45972,35009512,31607477,2,2019-06-30,2.0
45973,35009677,192895513,3,2019-06-16,1.0
45974,35009785,197368927,2,,
45975,35010022,263760960,1,2019-07-01,5.58
45976,35010066,263760411,2,,
45977,35010433,263740985,1,2019-06-06,1.76
45978,35010481,2449047,2,,
45979,35010988,80593865,2,2019-06-25,3.33
45980,35011803,228473476,5,2019-07-04,5.12
45981,35012326,263777041,1,2019-06-13,6.0
45982,35012500,137890627,2,2019-06-30,3.95
45983,35013529,236853675,1,2019-05-28,0.7
45984,35013796,1786901,4,,
45985,35021821,180384868,2,2019-06-23,2.0
45986,35023304,263843788,2,2019-07-01,5.68
45987,35023313,263843486,2,2019-07-05,2.0
45988,35023464,146005201,30,,
45989,35025129,312722,29,,
45990,35025851,226119185,3,2019-07-03,4.74
45991,35025881,17984804,7,,
45992,35025921,116305897,30,,
45993,35026069,121909760,2,2019-06-23,3.0
45994,35026159,263853262,4,2019-07-06,3.85
45995,35026161,116305897,30,,
45996,35026452,78290016,2,2019-07-01,3.0
45997,35026962,98673234,2,2019-07-01,6.56
45998,35028223,263641050,4,2019-06-30,3.95
45999,35028448,20352964,15,,
46000,35028480,156295223,30,,
46001,35029487,76971491,1,2019-06-19,3.0
46002,35029537,263880607,1,2019-06-13,1.82
46003,35029551,29001886,6,,
46004,35029677,61396454,30,,
46005,35029871,263883589,30,2019-07-07,2.0
46006,35030427,76981930,1,2019-06-22,4.0
46007,35030460,10975951,2,2019-06-23,1.67
46008,35030571,49292377,1,2019-06-30,4.17
46009,35030589,216939636,1,2019-07-05,7.33
46010,35030835,65801035,1,2019-06-24,2.0
46011,35031082,150319226,1,2019-06-23,7.0
46012,35031409,123936733,1,2019-06-19,3.41
46013,35031778,263886728,4,2019-06-30,3.75
46014,35031939,263896559,1,2019-07-06,3.24
46015,35032636,263901573,1,2019-06-18,4.0
46016,35032803,263880607,1,2019-06-04,1.58
46017,35033070,1274264,7,,
46018,35033521,263880607,1,2019-06-23,1.62
46019,35033674,18506733,2,2019-06-17,2.0
46020,35033921,263880607,1,2019-07-01,2.0
46021,35034032,219517861,29,,
46022,35034410,144582127,3,2019-06-11,1.0
46023,35034543,263880607,1,2019-06-21,6.32
46024,35034773,263880607,1,2019-07-01,3.33
46025,35035202,256683560,1,2019-06-30,3.0
46026,35035291,263880607,1,2019-06-09,1.0
46027,35035847,42174219,2,2019-06-01,0.77
46028,35036056,263896559,1,2019-07-01,4.0
46029,35036124,220152135,2,2019-06-16,1.4
46030,35037136,120111937,30,2019-06-23,3.33
46031,35037457,36712060,2,2019-07-02,4.0
46032,35037586,72686340,4,,
46033,35037973,50400614,3,,
46034,35037976,263901573,1,2019-07-03,8.0
46035,35038031,71082276,3,2019-06-24,4.0
46036,35038048,263901827,3,2019-06-25,3.0
46037,35038124,99246264,2,2019-07-02,3.0
46038,35038269,263901573,1,2019-07-03,7.5
46039,35038426,211549023,2,2019-06-22,2.0
46040,35038658,263945896,2,2019-07-01,2.14
46041,35039302,76168072,2,2019-07-02,4.0
46042,35039831,263955551,2,,
46043,35039936,263957584,9,2019-07-01,3.33
46044,35040055,258639206,1,2019-07-05,8.86
46045,35040098,62560525,3,2019-06-20,2.0
46046,35040805,57291971,2,2019-07-01,3.0
46047,35040813,263494912,1,2019-06-04,1.54
46048,35041121,263957584,30,2019-07-03,2.65
46049,35042058,19342,7,,
46050,35042440,218955580,1,2019-07-07,4.0
46051,35042474,263742622,1,2019-06-30,5.45
46052,35043094,263984220,3,2019-06-30,1.0
46053,35044394,263994272,1,,
46054,35044981,263999712,1,2019-06-23,2.0
46055,35050872,260154981,3,2019-06-19,4.55
46056,35054863,229386490,2,2019-06-26,4.29
46057,35055076,256290334,1,2019-07-05,13.42
46058,35055437,263896559,1,2019-07-05,3.0
46059,35056385,85946234,1,2019-06-02,0.79
46060,35056734,178164173,1,,
46061,35057815,215385823,2,2019-07-08,4.0
46062,35058541,264088176,2,2019-07-05,3.0
46063,35059067,264092618,1,2019-06-27,5.38
46064,35059177,10689761,30,,
46065,35059538,264092618,1,2019-07-07,9.07
46066,35059681,264092618,1,2019-07-07,10.23
46067,35059840,263969450,2,2019-07-05,7.5
46068,35060103,132709847,1,,
46069,35060288,264101088,5,2019-06-29,2.0
46070,35060675,14703729,3,2019-07-01,2.0
46071,35060992,945144,10,,
46072,35061907,264113441,31,,
46073,35062211,30267389,2,,
46074,35062294,263711950,3,2019-06-25,2.37
46075,35062731,180141907,4,,
46076,35062818,16259898,7,,
46077,35063045,61990664,5,2019-06-22,1.67
46078,35063377,10400953,5,,
46079,35064014,264128458,1,2019-06-24,3.08
46080,35064019,212263525,1,2019-07-01,4.09
46081,35064196,228715959,1,2019-06-23,2.0
46082,35064738,35276933,70,,
46083,35064797,10445838,3,2019-06-22,2.0
46084,35065083,3398621,2,2019-06-10,1.0
46085,35065348,214738765,1,2019-07-05,4.05
46086,35065615,90112329,4,2019-06-24,1.0
46087,35066003,47532,4,,
46088,35066396,263694567,1,2019-06-30,1.0
46089,35066800,264156969,1,2019-07-06,1.0
46090,35067259,264157833,2,,
46091,35067483,245013643,30,,
46092,35069416,137999892,4,2019-06-01,0.77
46093,35069663,264182618,1,2019-06-03,0.83
46094,35069936,263896143,3,2019-06-19,2.57
46095,35070555,264144069,1,2019-06-30,7.86
46096,35071302,264143491,1,2019-07-01,5.12
46097,35075812,52319188,2,,
46098,35076834,6788279,1,2019-06-26,2.0
46099,35079012,1722490,5,,
46100,35079670,9524788,2,2019-07-03,1.0
46101,35080347,117317499,5,,
46102,35080969,263206972,3,2019-07-04,4.41
46103,35081477,196890,2,2019-06-23,1.62
46104,35081665,263504959,1,2019-07-04,10.0
46105,35082055,253308587,4,2019-06-14,2.73
46106,35082227,264267484,2,2019-06-24,1.0
46107,35082332,248056954,4,,
46108,35082713,10407935,1,2019-06-30,4.74
46109,35084043,191976506,3,,
46110,35084260,191976506,3,,
46111,35085042,189994854,30,2019-07-01,1.0
46112,35085643,1040374,3,2019-06-25,4.0
46113,35085802,201987117,1,2019-05-27,0.68
46114,35085826,264149311,2,2019-07-03,7.94
46115,35085934,264294681,6,,
46116,35086171,264296595,1,2019-06-27,3.0
46117,35086252,99642772,5,,
46118,35088621,218259081,1,,
46119,35088935,37037135,2,2019-06-29,2.0
46120,35089556,221275418,2,2019-07-06,3.0
46121,35090082,12313907,3,2019-06-23,3.57
46122,35090364,78109201,5,,
46123,35090587,264327510,3,2019-06-28,4.0
46124,35091010,264092618,1,2019-07-04,8.18
46125,35091116,264092618,1,2019-07-05,7.5
46126,35092409,232652308,2,,
46127,35092433,264150720,1,2019-07-01,3.16
46128,35092820,263753140,1,2019-06-22,2.0
46129,35093378,68561893,3,,
46130,35093823,264360482,3,2019-06-16,2.43
46131,35096173,264109370,3,2019-06-24,2.0
46132,35096397,257623201,1,2019-06-26,5.58
46133,35096744,252641757,1,2019-07-07,5.45
46134,35096805,5273020,3,2019-06-30,1.0
46135,35097415,2883347,2,2019-06-23,2.0
46136,35097684,12259864,3,2019-06-16,1.0
46137,35098251,28464830,3,2019-07-01,1.71
46138,35100775,260157173,3,2019-06-30,3.0
46139,35108156,180960990,2,2019-06-09,1.0
46140,35109246,88988332,30,,
46141,35112957,264447713,3,2019-06-23,2.5
46142,35114189,1788010,30,,
46143,35114837,224489730,30,,
46144,35115408,32207206,2,2019-06-11,2.0
46145,35115612,264495166,1,2019-06-20,1.0
46146,35115893,2429094,3,2019-07-06,1.0
46147,35117050,84260385,1,,
46148,35117522,79723533,3,2019-07-01,3.0
46149,35117804,260383802,3,2019-07-02,4.29
46150,35118554,264516826,3,2019-07-06,4.0
46151,35119736,16424639,4,2019-07-03,1.0
46152,35119931,120169401,1,,
46153,35120093,31121418,7,,
46154,35120222,264527995,3,2019-06-30,1.0
46155,35120985,20539689,10,,
46156,35121319,35491006,4,2019-07-07,1.0
46157,35121524,997334,2,2019-06-30,2.0
46158,35121742,13583451,4,2019-06-05,0.88
46159,35122826,187544628,3,2019-06-22,1.0
46160,35122841,124902025,3,,
46161,35123753,260383546,3,2019-07-05,6.0
46162,35124153,256437293,3,2019-06-21,2.0
46163,35124747,118715803,6,,
46164,35125511,223833249,3,2019-07-04,3.0
46165,35125528,264568970,2,,
46166,35125636,264569855,1,2019-06-25,4.0
46167,35125696,14518163,3,2019-06-29,1.62
46168,35127234,255432077,5,2019-06-27,3.0
46169,35127246,2582255,3,2019-07-06,4.0
46170,35127308,34880938,2,2019-07-05,3.64
46171,35127865,70715527,1,2019-07-02,2.0
46172,35128367,11742777,2,2019-06-16,1.0
46173,35129021,86210707,2,2019-06-22,2.0
46174,35129203,30532557,30,,
46175,35129411,61162003,3,2019-07-07,1.0
46176,35129774,263539175,1,2019-07-04,4.86
46177,35130273,91646104,3,,
46178,35131138,64024615,2,2019-07-01,4.0
46179,35131221,264618293,2,2019-07-01,1.0
46180,35131393,185396542,5,,
46181,35132016,60136891,7,,
46182,35132345,264458360,3,2019-06-30,5.29
46183,35132775,52071286,2,2019-07-07,6.0
46184,35136523,107915864,1,2019-07-04,11.71
46185,35136809,107915864,1,2019-07-06,2.14
46186,35141620,129936757,1,,
46187,35144024,2065662,2,2019-07-05,4.0
46188,35144255,27831147,2,2019-06-30,1.0
46189,35145200,210191736,1,2019-06-09,2.31
46190,35145314,223087887,2,2019-06-15,1.0
46191,35145342,223087887,1,2019-06-19,1.0
46192,35146846,264706625,60,,
46193,35147355,115771987,30,,
46194,35147457,264689880,3,,
46195,35150643,223087887,1,2019-06-20,2.0
46196,35151658,34667377,2,2019-06-26,4.69
46197,35152601,264728394,4,2019-06-12,3.64
46198,35152749,264744190,3,2019-06-30,4.0
46199,35153060,200182757,4,2019-06-16,2.5
46200,35153229,264746707,2,2019-07-07,4.17
46201,35153334,36938850,30,2019-06-21,1.0
46202,35153702,53298578,30,,
46203,35153758,263740985,1,,
46204,35154253,46231814,3,,
46205,35154411,231281049,1,2019-06-30,3.0
46206,35154533,258742885,3,2019-07-05,5.0
46207,35154571,147810492,2,2019-06-23,3.0
46208,35154668,231281049,1,2019-07-05,2.0
46209,35154803,231281049,1,2019-06-22,1.0
46210,35154913,231281049,1,2019-07-07,6.0
46211,35155176,264758587,3,2019-06-16,2.37
46212,35155188,264761028,3,2019-06-28,5.0
46213,35155272,46389451,3,,
46214,35155320,219517861,29,,
46215,35155541,219517861,29,,
46216,35155925,158501551,3,2019-06-28,2.0
46217,35156210,225608965,4,,
46218,35156223,226410657,30,,
46219,35156439,264769862,3,2019-07-03,5.0
46220,35156906,226410657,30,,
46221,35156995,264774047,2,2019-06-14,1.0
46222,35157163,222549093,5,,
46223,35157419,226410657,30,,
46224,35158358,25136124,1,2019-07-06,7.0
46225,35158573,59188298,2,,
46226,35158765,264786463,3,2019-07-01,3.0
46227,35159849,263740985,1,,
46228,35160399,157011614,1,2019-06-03,1.58
46229,35160406,264797492,1,2019-06-08,1.58
46230,35160490,264798401,7,2019-06-22,1.0
46231,35160692,25810180,3,,
46232,35160771,120464331,2,2019-06-24,3.64
46233,35160909,5597411,14,,
46234,35161225,264776021,2,2019-06-20,1.0
46235,35161717,4765305,2,2019-06-10,1.0
46236,35162122,264811416,3,,
46237,35162306,30054890,3,2019-06-29,2.0
46238,35162513,264814648,3,2019-06-29,2.65
46239,35162591,55601522,2,,
46240,35163045,124040560,1,2019-06-25,1.0
46241,35163190,16590533,2,2019-07-01,2.0
46242,35163290,16830841,1,2019-07-01,1.0
46243,35163461,264773781,2,2019-06-09,1.0
46244,35163692,264824216,1,2019-06-22,1.71
46245,35164003,42261215,4,,
46246,35164652,76583399,3,2019-06-24,1.0
46247,35164694,92899052,17,,
46248,35164876,27562515,2,,
46249,35165258,264837278,3,2019-07-05,4.0
46250,35165581,264840662,2,2019-06-30,1.0
46251,35166290,264823783,7,2019-06-20,2.81
46252,35166495,158059664,1,2019-06-28,2.0
46253,35166514,157331617,3,2019-07-01,1.0
46254,35166637,83040886,5,,
46255,35166718,220574429,21,2019-06-02,1.54
46256,35166913,229492192,1,2019-06-15,1.62
46257,35166942,24952041,30,,
46258,35167097,220574429,21,2019-06-01,0.79
46259,35167332,44785902,5,,
46260,35167554,264854526,1,2019-07-01,9.73
46261,35167683,158635893,1,2019-06-23,3.43
46262,35167707,53044777,5,,
46263,35168463,264862581,1,2019-06-30,2.0
46264,35168757,24674100,25,,
46265,35169758,30509656,1,2019-06-16,2.0
46266,35170169,195028276,3,,
46267,35170369,264873774,10,,
46268,35170961,30509656,1,,
46269,35172393,182989977,3,,
46270,35172821,182989977,3,,
46271,35172841,182989977,3,,
46272,35175462,260496218,1,,
46273,35175500,264693056,3,2019-06-21,1.58
46274,35177453,10593026,2,2019-06-23,1.0
46275,35179345,115771987,30,,
46276,35181903,264934283,3,2019-07-01,3.0
46277,35182164,246623234,2,2019-06-13,1.0
46278,35182202,127805063,4,,
46279,35182511,65610,30,,
46280,35182672,8187861,3,2019-06-30,3.0
46281,35183070,5453550,30,,
46282,35183293,264934283,3,2019-07-01,2.0
46283,35183442,63866600,1,2019-07-04,6.0
46284,35184104,49132405,2,2019-06-10,1.0
46285,35185015,73124477,5,,
46286,35185863,264963423,2,2019-06-30,4.0
46287,35185876,205909,1,,
46288,35186244,227818501,2,2019-07-02,4.0
46289,35186258,264965107,2,2019-06-30,2.0
46290,35186445,80003178,1,2019-06-23,3.0
46291,35187654,151937146,1,2019-07-05,3.0
46292,35187770,264975454,3,2019-07-05,3.0
46293,35187772,128300825,3,,
46294,35187992,258213198,1,2019-07-07,3.0
46295,35188017,264708433,3,2019-07-02,4.41
46296,35188430,220845471,1,2019-06-05,1.67
46297,35188790,262033253,1,2019-07-05,3.0
46298,35189052,26620387,4,,
46299,35189086,262033253,1,2019-06-24,2.0
46300,35189297,264983168,2,2019-06-23,1.0
46301,35189318,22630533,3,,
46302,35189403,56341179,31,,
46303,35189446,132699715,1,2019-06-23,2.0
46304,35189906,226410657,30,,
46305,35189990,264990100,3,2019-06-16,1.0
46306,35190108,226410657,30,,
46307,35190131,5708821,1,2019-06-28,4.0
46308,35190355,226410657,30,,
46309,35190467,253969143,2,,
46310,35191797,61391963,30,,
46311,35191909,241258373,2,2019-06-02,1.58
46312,35192077,201074848,4,2019-06-28,2.0
46313,35192314,220447646,3,2019-07-03,3.0
46314,35193203,264514482,4,,
46315,35193872,248731701,5,,
46316,35193964,1461161,4,2019-07-07,5.62
